ubigeo,departamento,provincia,distrito,c1_rows,atenciones_missing_share,atendidos_missing_share,total_emergency_attentions,total_emergency_attended,total_populated_centers,matched_centers,coverage_share,mean_distance_km,median_distance_km,share_over_20km,share_over_30km,q1_territorial_availability_score,q2_settlement_access_score,q2_observed_settlement_access_score,q3_baseline_combined_score,q4_alternative_combined_score,baseline_rank_best_to_worst,alternative_rank_best_to_worst,rank_shift_alt_minus_base,abs_rank_shift,q1_missing_dominant,q1_reported_zero_activity,q2_no_matched_centers,q2_observed_low_access,q4_observed_no_matched_centers,q3_low_score_cause,q3_baseline_level,q4_alternative_level,facility_component,activity_component,distance_component,remote_tail_component,coverage_component,matched_centers_observed,coverage_share_observed,mean_distance_km_observed,median_distance_km_observed,share_over_20km_observed,share_over_30km_observed,distance_component_observed,remote_tail_component_observed
010517,AMAZONAS,LUYA,SAN FRANCISCO DE YESO,0.0,0.0,0.0,0.0,0.0,65.0,65.0,1.0,39.41329833221493,40.40976002787212,1.0,1.0,0.0319556292752363,0.2350172331301201,0.2644157117643672,0.1334864312026782,0.14818567051980175,1725,1732,-7,7,False,False,False,True,False,Observed low geospatial access,Very low availability,Very low availability,0.0639112585504727,0.0,0.3357389044716001,0.0,1.0,65.0,1.0,38.98543731381077,39.90144604802954,1.0,1.0,0.37773673109195316,0.0
150809,LIMA,HUAURA,SANTA LEONOR,0.0,0.0,0.0,0.0,0.0,157.0,157.0,1.0,52.20140720023949,51.72522857085856,1.0,1.0,0.0639112585504727,0.2036598765242177,0.5715318964899492,0.1337855675373452,0.3177215775202109,1724,1354,370,370,False,False,False,True,False,Observed low geospatial access,Very low availability,Low availability,0.1278225171009454,0.0,0.2909426807488825,0.0,1.0,157.0,1.0,25.577723481865153,25.496005166279406,0.9235668789808917,0.15286624203821655,0.4534168130020203,0.8471337579617835
040805,AREQUIPA,LA UNION,PAMPAMARCA,6.0,1.0,1.0,0.0,0.0,80.0,80.0,1.0,51.37180202975533,51.490235549607775,1.0,1.0,0.0639112585504727,0.2042396911197379,0.23430480085130967,0.1340754748351053,0.14910802970089118,1723,1727,-4,4,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.1278225171009454,0.0,0.2917709873139114,0.0,1.0,80.0,1.0,51.267396370741416,51.349526572456426,1.0,1.0,0.33472114407329956,0.0
040414,AREQUIPA,CASTILLA,VIRACO,4.0,1.0,1.0,0.0,0.0,43.0,43.0,1.0,46.699081763622544,46.31100888431958,1.0,1.0,0.0506484740881968,0.2177241126385844,0.2478045592384145,0.1341862933633906,0.14922651666330564,1722,1726,-4,4,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.1012969481763936,0.0,0.3110344466265492,0.0,1.0,43.0,1.0,46.25481426445557,45.86654301712898,1.0,1.0,0.354006513197735,0.0
090605,HUANCAVELICA,HUAYTARA,LARAMARCA,2.0,1.0,1.0,0.0,0.0,70.0,70.0,1.0,48.20221792559266,46.29386280854951,1.0,1.0,0.0506484740881968,0.2177711631419494,0.24669707886149314,0.13420981861507308,0.14867277647484498,1721,1729,-8,8,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.1012969481763936,0.0,0.3111016616313563,0.0,1.0,70.0,1.0,48.20221792559266,46.29386280854951,1.0,1.0,0.35242439837356165,0.0
150607,LIMA,HUARAL,LAMPIAN,0.0,0.0,0.0,0.0,0.0,39.0,39.0,1.0,46.73778400986068,46.26632484745742,1.0,1.0,0.0506484740881968,0.2178467657017918,0.2617679054198195,0.13424761989499429,0.15620818975400813,1720,1688,32,32,False,False,False,True,False,Observed low geospatial access,Very low availability,Very low availability,0.1012969481763936,0.0,0.311209665288274,0.0,1.0,39.0,1.0,40.57873776877551,40.798724439075485,1.0,1.0,0.37395415059974213,0.0
021404,ANCASH,OCROS,CARHUAPAMPA,2.0,1.0,1.0,0.0,0.0,22.0,22.0,1.0,40.52578209120739,39.77175184793948,1.0,1.0,0.0319556292752363,0.2370326917097902,0.264803227847281,0.13449416049251325,0.14837942856125866,1719,1730,-11,11,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.0639112585504727,0.0,0.3386181310139861,0.0,1.0,22.0,1.0,40.494753650124125,39.77175184793948,1.0,1.0,0.37829032549611574,0.0
100508,HUANUCO,HUAMALIES,PUNCHAO,2.0,1.0,1.0,0.0,0.0,22.0,22.0,1.0,38.49191712205795,39.53379874220145,1.0,1.0,0.0319556292752363,0.2377924675055748,0.613931241557798,0.13487404839040557,0.32294343541651716,1718,1336,382,382,True,False,False,True,False,Missing-dominant activity,Very low availability,Low availability,0.0639112585504727,0.0,0.3397035250079641,0.0,1.0,22.0,1.0,24.332765133623614,23.375943501835522,1.0,0.045454545454545456,0.4679537217059453,0.9545454545454546
040604,AREQUIPA,CONDESUYOS,CHICHAS,6.0,1.0,1.0,0.0,0.0,34.0,34.0,1.0,52.203339293114624,50.81795199077479,1.0,1.0,0.0639112585504727,0.2059129114649069,0.23555013012275305,0.1349120850076898,0.14973069433661287,1717,1724,-7,7,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.1278225171009454,0.0,0.2941613020927243,0.0,1.0,34.0,1.0,52.203339293114624,50.81795199077479,1.0,1.0,0.33650018588964725,0.0
150406,LIMA,CANTA,SAN BUENAVENTURA,0.0,0.0,0.0,0.0,0.0,37.0,37.0,1.0,52.22206906275567,50.78749897238732,1.0,1.0,0.0639112585504727,0.2059892178330626,0.23562185934536,0.13495023819176766,0.14976655894791635,1716,1723,-7,7,False,False,False,True,False,Observed low geospatial access,Very low availability,Very low availability,0.1278225171009454,0.0,0.2942703111900895,0.0,1.0,37.0,1.0,50.68854640218216,50.78749897238732,1.0,1.0,0.33660265620765717,0.0
160503,LORETO,REQUENA,CAPELO,0.0,0.0,0.0,0.0,0.0,16.0,16.0,1.0,44.71080890263704,45.61200934798303,1.0,1.0,0.0506484740881968,0.2196561961645132,0.1443273138824909,0.135152335126355,0.09748789398534385,1715,1862,-147,147,False,False,False,True,False,Observed low geospatial access,Very low availability,Very low availability,0.1012969481763936,0.0,0.3137945659493046,0.0,1.0,16.0,1.0,110.24683913106816,108.43862202495112,1.0,1.0,0.20618187697498702,0.0
040206,AREQUIPA,CAMANA,OCO?A,6.0,1.0,1.0,0.0,0.0,32.0,32.0,1.0,52.6649616255909,50.46129478869567,1.0,1.0,0.0639112585504727,0.20680941642037,0.2363928593087021,0.13536033748542137,0.15015205892958738,1714,1721,-7,7,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.1278225171009454,0.0,0.2954420234576714,0.0,1.0,32.0,1.0,52.6649616255909,50.46129478869567,1.0,1.0,0.3377040847267173,0.0
151030,LIMA,YAUYOS,TOMAS,0.0,0.0,0.0,0.0,0.0,55.0,55.0,1.0,45.55554244238087,45.33045817302679,1.0,1.0,0.0506484740881968,0.2204426215174719,0.24582637332553975,0.13554554780283434,0.14823742370686827,1713,1731,-18,18,False,False,False,True,False,Observed low geospatial access,Very low availability,Very low availability,0.1012969481763936,0.0,0.3149180307392456,0.0,1.0,55.0,1.0,46.64465470544169,46.63255734712806,1.0,1.0,0.3511805333221997,0.0
150807,LIMA,HUAURA,LEONCIO PRADO,0.0,0.0,0.0,0.0,0.0,66.0,66.0,1.0,54.77879868212853,54.34835196411549,1.0,1.0,0.0741986734039763,0.1973575991002469,0.6272037534468229,0.1357781362521116,0.3507012134253996,1712,1160,552,552,False,False,False,True,False,Observed low geospatial access,Very low availability,Low availability,0.1483973468079527,0.0,0.281939427286067,0.0,1.0,66.0,1.0,23.671663835380343,23.448740792228328,0.7575757575757576,0.0,0.46743393349546125,1.0
090405,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,4.0,1.0,1.0,0.0,0.0,64.0,64.0,1.0,45.62415771506196,44.9928382896877,1.0,1.0,0.0506484740881968,0.2213919831591058,0.6660936490190702,0.1360202286236513,0.3583710615536335,1711,1089,622,622,True,False,False,True,False,Missing-dominant activity,Very low availability,Medium availability,0.1012969481763936,0.0,0.3162742616558655,0.0,1.0,64.0,1.0,18.22095042384615,16.1060994848094,0.390625,0.015625,0.5296873557415289,0.984375
021006,ANCASH,HUARI,HUACCHIS,0.0,0.0,0.0,0.0,0.0,48.0,48.0,1.0,44.77235374481504,44.93363758929928,1.0,1.0,0.0506484740881968,0.221559168935123,0.2521983585922064,0.1361038215116599,0.1514234163402016,1710,1716,-6,6,False,False,False,True,False,Observed low geospatial access,Very low availability,Very low availability,0.1012969481763936,0.0,0.3165130984787472,0.0,1.0,48.0,1.0,44.03531757896777,44.20890850720848,1.0,1.0,0.36028336941743777,0.0
090603,HUANCAVELICA,HUAYTARA,CORDOVA,6.0,1.0,1.0,0.0,0.0,86.0,86.0,1.0,50.0645486725115,49.85327419423774,1.0,1.0,0.0639112585504727,0.20835217849733,0.2378430806614197,0.13613171852390135,0.15087716960594622,1709,1719,-10,10,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.1278225171009454,0.0,0.2976459692819001,0.0,1.0,86.0,1.0,50.0645486725115,49.85327419423774,1.0,1.0,0.3397758295163139,0.0
040514,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,4.0,1.0,1.0,0.0,0.0,376.0,376.0,1.0,49.12259954032245,49.79657544978394,1.0,1.0,0.0639112585504727,0.2084969822370376,0.21944731292716582,0.13620412039375515,0.14167928573881927,1708,1754,-46,46,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.1278225171009454,0.0,0.2978528317671967,0.0,1.0,376.0,1.0,57.73132039808707,58.12827081594996,1.0,1.0,0.3134961613245226,0.0
050607,AYACUCHO,LUCANAS,HUAC-HUAS,0.0,0.0,0.0,0.0,0.0,140.0,140.0,1.0,48.73391572516489,49.77338497266939,1.0,1.0,0.0639112585504727,0.2085562553095089,0.23803491617192146,0.1362337569299908,0.15097308736119708,1707,1718,-11,11,False,False,False,True,False,Observed low geospatial access,Very low availability,Very low availability,0.1278225171009454,0.0,0.2979375075850128,0.0,1.0,140.0,1.0,48.73391572516489,49.77338497266939,1.0,1.0,0.3400498802456021,0.0
040516,AREQUIPA,CAYLLOMA,TAPAY,2.0,1.0,1.0,0.0,0.0,65.0,65.0,1.0,44.05951484569167,44.64671212565734,1.0,1.0,0.0506484740881968,0.2223725260072954,0.25102243451975204,0.1365105000477461,0.1508354543039744,1706,1720,-14,14,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.1012969481763936,0.0,0.3176750371532791,0.0,1.0,65.0,1.0,44.059514845691666,44.64671212565734,1.0,1.0,0.35860347788536007,0.0
021705,ANCASH,RECUAY,LLACLLIN,4.0,1.0,1.0,0.0,0.0,19.0,19.0,1.0,44.33762106299881,44.57044552985681,1.0,1.0,0.0506484740881968,0.2225895815894749,0.6307173196858574,0.13661902783883584,0.34068289688702713,1705,1258,447,447,True,False,False,True,False,Missing-dominant activity,Very low availability,Low availability,0.1012969481763936,0.0,0.3179851165563928,0.0,1.0,19.0,1.0,20.635751095128104,22.754758590645103,0.6842105263157895,0.0,0.4724533138369392,1.0
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,0.0,0.0,0.0,0.0,0.0,308.0,308.0,1.0,55.28074773968588,53.58831799981664,1.0,1.0,0.0741986734039763,0.1991523755962568,0.20390928488071783,0.13667552450011655,0.13905397914234707,1704,1770,-66,66,False,False,False,True,False,Observed low geospatial access,Very low availability,Very low availability,0.1483973468079527,0.0,0.2845033937089383,0.0,1.0,308.0,1.0,65.82466203870969,66.1583244520292,1.0,1.0,0.2912989784010255,0.0
081209,CUSCO,QUISPICANCHI,MARCAPATA,4.0,1.0,1.0,0.0,0.0,286.0,286.0,1.0,45.255688174084526,47.54747291652336,1.0,0.972027972027972,0.0506484740881968,0.2227669299000148,0.24351848944525786,0.13670770199410578,0.14708348176672734,1703,1735,-32,32,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.1012969481763936,0.0,0.3062504592977235,0.027972027972028,1.0,286.0,1.0,52.18033630355546,53.281824216650136,1.0,0.9545454545454546,0.32840303686984895,0.045454545454545414
150506,LIMA,CAÑETE,COAYLLO,0.0,0.0,0.0,0.0,0.0,35.0,35.0,1.0,39.9781373737352,38.39159152055557,1.0,1.0,0.0319556292752363,0.2415027137646983,0.6016471934786793,0.1367291715199673,0.31680141137695783,1702,1357,345,345,False,False,False,True,False,Observed low geospatial access,Very low availability,Low availability,0.0639112585504727,0.0,0.3450038768067119,0.0,1.0,35.0,1.0,22.245154916426507,20.2167247126412,0.5428571428571428,0.14285714285714285,0.49214905190831737,0.8571428571428572
100511,HUANUCO,HUAMALIES,TANTAMAYO,6.0,1.0,1.0,0.0,0.0,100.0,100.0,1.0,49.946898410824936,49.31501454352622,1.0,1.0,0.0639112585504727,0.2097334038806138,0.5108332053039004,0.13682233121554324,0.28737223192718653,1701,1404,297,297,True,False,False,True,False,Missing-dominant activity,Very low availability,Low availability,0.1278225171009454,0.0,0.2996191484008769,0.0,1.0,100.0,1.0,28.77786153286213,27.890935977498795,0.98,0.32,0.43833315043414345,0.6799999999999999
160102,LORETO,MAYNAS,ALTO NANAY,0.0,0.0,0.0,0.0,0.0,60.0,60.0,1.0,60.13770591707759,55.33493892707546,1.0,0.9833333333333332,0.0741986734039763,0.2000642429798312,0.22557408369442677,0.13713145819190375,0.14988637854920153,1700,1722,-22,22,False,False,False,True,False,Observed low geospatial access,Very low availability,Very low availability,0.1483973468079527,0.0,0.2786632042569018,0.0166666666666667,1.0,60.0,1.0,63.09702093227761,57.58475942259085,1.0,0.9833333333333333,0.3151058338491811,0.01666666666666672
230403,TACNA,TARATA,ESTIQUE,0.0,0.0,0.0,0.0,0.0,13.0,13.0,1.0,45.32202388857817,45.55334829806191,1.0,0.9230769230769232,0.0319556292752363,0.2428965781013188,0.27169961750361477,0.13742610368827754,0.15182762338942554,1699,1715,-16,16,False,False,False,True,False,Observed low geospatial access,Very low availability,Very low availability,0.0639112585504727,0.0,0.3140280786062797,0.0769230769230768,1.0,13.0,1.0,45.32202388857817,45.553348298061906,1.0,0.9230769230769231,0.35517527775241675,0.07692307692307687
210804,PUNO,MELGAR,LLALLI,0.0,0.0,0.0,0.0,0.0,95.0,95.0,1.0,38.56661546133768,38.806849471027725,1.0,0.9894736842105264,0.0319556292752363,0.2432994198015071,0.22511920315439043,0.1376275245383717,0.12853741621481338,1698,1810,-112,112,False,False,False,True,False,Observed low geospatial access,Very low availability,Very low availability,0.0639112585504727,0.0,0.3430593215209501,0.0105263157894737,1.0,95.0,1.0,55.71649191869777,55.44261899079877,1.0,1.0,0.3215988616491292,0.0
021704,ANCASH,RECUAY,HUAYLLAPAMPA,2.0,1.0,1.0,0.0,0.0,91.0,91.0,1.0,37.836082731576255,38.81280260655196,1.0,0.989010989010989,0.0319556292752363,0.2434188177807435,0.6074384798163754,0.1376872235279899,0.3196970545458059,1697,1351,346,346,True,False,False,True,False,Missing-dominant activity,Very low availability,Low availability,0.0639112585504727,0.0,0.3430315921200575,0.0109890109890109,1.0,91.0,1.0,26.64815918443242,26.981646092801167,0.945054945054945,0.01098901098901099,0.4439074044472553,0.989010989010989
150401,LIMA,CANTA,CANTA,0.0,0.0,0.0,0.0,0.0,122.0,122.0,1.0,47.796954544701,48.30306006728105,1.0,1.0,0.0639112585504727,0.212370650857719,0.24162050979931027,0.13814095470409585,0.15276588417489148,1696,1710,-14,14,False,False,False,True,False,Observed low geospatial access,Very low availability,Very low availability,0.1278225171009454,0.0,0.3033866440824557,0.0,1.0,122.0,1.0,47.76869622512954,48.30306006728105,1.0,1.0,0.34517215685615754,0.0
021102,ANCASH,HUARMEY,COCHAPETI,2.0,1.0,1.0,0.0,0.0,60.0,60.0,1.0,37.67905737698364,37.44785748932752,1.0,1.0,0.0319556292752363,0.2446503473866193,0.6689185261695505,0.1383029883309278,0.3504370777223934,1695,1166,529,529,True,False,False,True,False,Missing-dominant activity,Very low availability,Low availability,0.0639112585504727,0.0,0.349500496266599,0.0,1.0,60.0,1.0,15.757338017625607,16.3692332541833,0.03333333333333333,0.0,0.5270264659565007,1.0
021406,ANCASH,OCROS,CONGAS,2.0,1.0,1.0,0.0,0.0,116.0,116.0,1.0,37.18822806516885,37.32450839392531,1.0,1.0,0.0319556292752363,0.2450674514780523,0.6528266542841556,0.13851154037664432,0.342391141779696,1694,1241,453,453,True,False,False,True,False,Missing-dominant activity,Very low availability,Low availability,0.0639112585504727,0.0,0.3500963592543605,0.0,1.0,116.0,1.0,18.930068575570182,18.817853961725724,0.3275862068965517,0.0,0.5040380775487938,1.0
050704,AYACUCHO,PARINACOCHAS,PACAPAUSA,0.0,0.0,0.0,0.0,0.0,59.0,59.0,1.0,37.36598957548575,37.19432684217591,1.0,1.0,0.0319556292752363,0.2455091180639464,0.6296349390910201,0.13873237366959135,0.3307952841831282,1693,1307,386,386,False,False,False,True,False,Observed low geospatial access,Very low availability,Low availability,0.0639112585504727,0.0,0.3507273115199235,0.0,1.0,59.0,1.0,22.361121926197608,22.96641914572592,0.7288135593220338,0.0,0.47090705584431447,1.0
050703,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,0.0,0.0,0.0,0.0,0.0,65.0,65.0,1.0,46.60483834572244,47.84331072218816,1.0,1.0,0.0639112585504727,0.2135867334800475,0.4272861728606172,0.13874899601526008,0.24559871570554495,1692,1477,215,215,False,False,False,True,False,Observed low geospatial access,Very low availability,Low availability,0.1278225171009454,0.0,0.3051239049714965,0.0,1.0,65.0,1.0,29.31046444393641,31.24275378912349,0.7692307692307693,0.5538461538461539,0.4192000271635191,0.4461538461538461
220905,SAN MARTIN,SAN MARTIN,CHIPURANA,6.0,1.0,1.0,0.0,0.0,14.0,14.0,1.0,45.900150240528944,47.51092517242027,1.0,1.0,0.0639112585504727,0.2144730768524535,0.7429737159776117,0.1391921677014631,0.4034424872640422,1691,713,978,978,True,False,False,True,False,Missing-dominant activity,Very low availability,High availability,0.1278225171009454,0.0,0.3063901097892193,0.0,1.0,14.0,1.0,8.895596323142136,8.466625504400074,0.0,0.0,0.632819594253731,1.0
100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,4.0,1.0,1.0,0.0,0.0,65.0,65.0,1.0,44.67791154882495,42.73620292842996,1.0,1.0,0.0506484740881968,0.2279222808843354,0.25982472280100366,0.1392853774862661,0.15523659844460022,1690,1698,-8,8,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.1012969481763936,0.0,0.3256032584061934,0.0,1.0,65.0,1.0,45.17466790689715,43.10694815223786,1.0,0.9846153846153847,0.36458476883659874,0.01538461538461533
040606,AREQUIPA,CONDESUYOS,RIO GRANDE,0.0,0.0,0.0,0.0,0.0,42.0,42.0,1.0,65.79317920429992,66.63194149643965,1.0,1.0,0.1081242044419734,0.1713408316359782,0.2032064247105822,0.1397325180389758,0.1556653145762778,1689,1696,-7,7,False,False,False,True,False,Observed low geospatial access,Very low availability,Very low availability,0.2162484088839469,0.0,0.2447726166228261,0.0,1.0,42.0,1.0,65.67997493833452,66.54629776954698,1.0,1.0,0.2902948924436889,0.0
150721,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,4.0,1.0,1.0,0.0,0.0,179.0,179.0,1.0,42.334421878395496,42.27647683742367,1.0,1.0,0.0506484740881968,0.2292939004798086,0.25752863868440945,0.1399711872840027,0.15408855638630312,1688,1704,-16,16,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.1012969481763936,0.0,0.3275627149711552,0.0,1.0,179.0,1.0,42.334421878395496,42.27647683742367,1.0,1.0,0.3678980552634421,0.0
040505,AREQUIPA,CAYLLOMA,CAYLLOMA,4.0,1.0,1.0,0.0,0.0,399.0,399.0,1.0,49.16518529747896,48.75454734198779,1.0,0.9799498746867168,0.0639112585504727,0.2172024460639467,0.24557022583507981,0.1405568523072097,0.15474074219277625,1687,1699,-12,12,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.1278225171009454,0.0,0.3016962978142311,0.0200501253132832,1.0,399.0,1.0,49.545729423530666,49.14469532844244,1.0,0.9799498746867168,0.3422216974872784,0.020050125313283207
150713,LIMA,HUAROCHIRI,MARIATANA,4.0,1.0,1.0,0.0,0.0,72.0,72.0,1.0,46.307828707402656,46.327761056501394,1.0,1.0,0.0639112585504727,0.2176781595107357,0.252993281950652,0.1407947090306042,0.15845227025056235,1686,1678,8,8,True,False,False,True,False,Missing-dominant activity,Very low availability,Very low availability,0.1278225171009454,0.0,0.310968799301051,0.0,1.0,72.0,1.0,43.591163160693654,43.91533491812697,1.0,1.0,0.3614189742152172,0.0
