ubigeo,departamento,provincia,distrito,total_facilities,emergency_proxy_facilities,facilities_missing_coords,c1_rows,reporting_ipress_count,total_emergency_attentions,total_emergency_attended,atenciones_missing_rows,atendidos_missing_rows,atenciones_zero_rows,atendidos_zero_rows,atenciones_missing_share,atendidos_missing_share,atenciones_zero_share,atendidos_zero_share,activity_quality_tag,facility_component,activity_component,q1_territorial_availability_score,availability_level,rank_best_to_worst,rank_worst_to_best
210204,PUNO,AZANGARO,ASILLO,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.23682323859095428,0.0,0.11841161929547714,High availability,514,30
130801,LA LIBERTAD,PATAZ,TAYABAMBA,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.23682323859095428,0.0,0.11841161929547714,High availability,514,30
080405,CUSCO,CALCA,PISAC,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.23682323859095428,0.0,0.11841161929547714,High availability,514,30
030205,APURIMAC,ANDAHUAYLAS,HUANCARAY,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.23682323859095428,0.0,0.11841161929547714,High availability,514,30
030301,APURIMAC,ANTABAMBA,ANTABAMBA,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.23682323859095428,0.0,0.11841161929547714,High availability,514,30
030502,APURIMAC,COTABAMBAS,COTABAMBAS,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.23682323859095428,0.0,0.11841161929547714,High availability,514,30
080301,CUSCO,ANTA,ANTA,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.23682323859095428,0.0,0.11841161929547714,High availability,514,30
200305,PIURA,HUANCABAMBA,LALAQUIZ,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.23682323859095428,0.0,0.11841161929547714,High availability,514,30
050406,AYACUCHO,HUANTA,SANTILLANA,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.23682323859095428,0.0,0.11841161929547714,High availability,514,30
211202,PUNO,SANDIA,CUYOCUYO,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.23682323859095428,0.0,0.11841161929547714,High availability,514,30
210407,PUNO,CHUCUITO,ZEPITA,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.23649975957655378,0.0,0.11824987978827689,High availability,515,29
160103,LORETO,MAYNAS,FERNANDO LORES,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.23649975957655378,0.0,0.11824987978827689,High availability,515,29
190108,PASCO,PASCO,SAN FCO DE ASIS DE YARUSYACAN,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.23649975957655378,0.0,0.11824987978827689,High availability,515,29
120603,JUNIN,SATIPO,LLAYLLA,3.0,0.0,0.0,7.0,3.0,3.0,2.0,5.0,5.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,Missing activity values present,0.12782251710094544,0.10555163675322321,0.11668707692708433,High availability,516,28
060103,CAJAMARCA,CAJAMARCA,CHETILLA,1.0,0.0,0.0,6.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.06391125855047272,0.1659441063176342,0.11492768243405346,High availability,517,27
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2291194652773391,0.0,0.11455973263866955,High availability,518,26
010706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2291194652773391,0.0,0.11455973263866955,High availability,518,26
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2291194652773391,0.0,0.11455973263866955,High availability,518,26
010705,AMAZONAS,UTCUBAMBA,JAMALCA,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2291194652773391,0.0,0.11455973263866955,High availability,518,26
060415,CAJAMARCA,CHOTA,QUEROCOTO,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2291194652773391,0.0,0.11455973263866955,High availability,518,26
061004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,5.0,0.0,0.0,10.0,5.0,1.0,1.0,9.0,9.0,0.0,0.0,0.9,0.9,0.0,0.0,Missing activity values present,0.16520820672686637,0.05911048332855905,0.11215934502771271,High availability,519,25
050102,AYACUCHO,HUAMANGA,ACOCRO,5.0,0.0,0.0,12.0,6.0,1.0,1.0,11.0,11.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,Missing activity values present,0.16520820672686637,0.05911048332855905,0.11215934502771271,High availability,519,25
060702,CAJAMARCA,HUALGAYOC,CHUGUR,3.0,0.0,0.0,8.0,4.0,2.0,2.0,6.0,6.0,0.0,0.0,0.75,0.75,0.0,0.0,Missing activity values present,0.12782251710094544,0.09368789947526918,0.11075520828810731,High availability,520,24
160505,LORETO,REQUENA,MAQUIA,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2210966286164087,0.0,0.11054831430820435,High availability,521,23
100207,HUANUCO,AMBO,SAN RAFAEL,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2210966286164087,0.0,0.11054831430820435,High availability,521,23
200605,PIURA,SULLANA,MARCAVELICA,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2210966286164087,0.0,0.11054831430820435,High availability,521,23
160305,LORETO,LORETO,URARINAS,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2210966286164087,0.0,0.11054831430820435,High availability,521,23
100507,HUANUCO,HUAMALIES,MONZON,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2210966286164087,0.0,0.11054831430820435,High availability,521,23
160704,LORETO,DATEM DEL MARAÑON,MORONA,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2210966286164087,0.0,0.11054831430820435,High availability,521,23
200210,PIURA,AYABACA,SUYO,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2210966286164087,0.0,0.11054831430820435,High availability,521,23
010514,AMAZONAS,LUYA,PISUQUIA,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2210966286164087,0.0,0.11054831430820435,High availability,521,23
030703,APURIMAC,GRAU,MARISCAL GAMARRA,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2210966286164087,0.0,0.11054831430820435,High availability,521,23
220305,SAN MARTIN,EL DORADO,SHATOJA,2.0,0.0,0.0,6.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,Missing activity values present,0.10129694817639363,0.1182209666571181,0.10975895741675587,High availability,522,22
090412,HUANCAVELICA,CASTROVIRREYNA,TANTARA,2.0,0.0,1.0,5.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.4,0.4,0.0,0.0,Missing activity values present,0.10129694817639363,0.1182209666571181,0.10975895741675587,High availability,522,22
211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
211207,PUNO,SANDIA,SAN JUAN DEL ORO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
040606,AREQUIPA,CONDESUYOS,RIO GRANDE,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
080306,CUSCO,ANTA,LIMATAMBO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
210702,PUNO,LAMPA,CABANILLA,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
210709,PUNO,LAMPA,SANTA LUCIA,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
210211,PUNO,AZANGARO,SAN ANTON,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
030109,APURIMAC,ABANCAY,TAMBURCO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
030210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
080908,CUSCO,LA CONVENCION,SANTA TERESA,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
210203,PUNO,AZANGARO,ARAPA,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
210602,PUNO,HUANCANE,COJATA,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
080904,CUSCO,LA CONVENCION,MARANURA,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
210306,PUNO,CARABAYA,CRUCERO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21624840888394695,0.0,0.10812420444197347,High availability,523,21
060304,CAJAMARCA,CELENDIN,HUASMIN,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
060202,CAJAMARCA,CAJABAMBA,CACHACHI,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
101005,HUANUCO,LAURICOCHA,RONDOS,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
200202,PIURA,AYABACA,FRIAS,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
160303,LORETO,LORETO,TIGRE,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
060411,CAJAMARCA,CHOTA,LLAMA,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
210406,PUNO,CHUCUITO,POMATA,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
030107,APURIMAC,ABANCAY,PICHIRHUA,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
030606,APURIMAC,CHINCHEROS,ONGOY,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
050505,AYACUCHO,LA MAR,CHUNGUI,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.21230860535842552,0.0,0.10615430267921276,High availability,524,20
090116,HUANCAVELICA,HUANCAVELICA,VILCA,4.0,0.0,0.0,8.0,4.0,1.0,1.0,7.0,7.0,0.0,0.0,0.875,0.875,0.0,0.0,Missing activity values present,0.14839734680795277,0.05911048332855905,0.10375391506825592,High availability,525,19
060409,CAJAMARCA,CHOTA,HUAMBOS,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
030218,APURIMAC,ANDAHUAYLAS,TURPO,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
150203,LIMA,BARRANCA,PATIVILCA,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
200109,PIURA,PIURA,LA ARENA,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
050502,AYACUCHO,LA MAR,ANCO,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
230107,TACNA,TACNA,PALCA,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
100701,HUANUCO,MARAÑON,HUACRACHUCO,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
150505,LIMA,CAÑETE,CHILCA,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
160706,LORETO,DATEM DEL MARAÑON,ANDOAS,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
060407,CAJAMARCA,CHOTA,COCHABAMBA,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
060413,CAJAMARCA,CHOTA,PACCHA,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
010312,AMAZONAS,BONGARA,YAMBRASBAMBA,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.0,0.10129694817639363,High availability,526,18
210302,PUNO,CARABAYA,AJOYANI,1.0,0.0,0.0,4.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,Missing activity values present,0.06391125855047272,0.13725029194295232,0.10058077524671252,High availability,527,17
040313,AREQUIPA,CARAVELI,YAUCA,1.0,0.0,0.0,4.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,Missing activity values present,0.06391125855047272,0.13725029194295232,0.10058077524671252,High availability,527,17
220914,SAN MARTIN,SAN MARTIN,SHAPAJA,1.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,Missing activity values present,0.06391125855047272,0.13725029194295232,0.10058077524671252,High availability,527,17
090504,HUANCAVELICA,CHURCAMPA,EL CARMEN,2.0,0.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.6,0.6,0.0,0.0,Missing activity values present,0.10129694817639363,0.09368789947526918,0.0974924238258314,High availability,528,16
250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,2.0,0.0,0.0,5.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.6,0.6,0.0,0.0,Missing activity values present,0.10129694817639363,0.09368789947526918,0.0974924238258314,High availability,528,16
200603,PIURA,SULLANA,IGNACIO ESCUDERO,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
100104,HUANUCO,HUANUCO,CHURUBAMBA,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
010503,AMAZONAS,LUYA,COCABAMBA,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
200505,PIURA,PAITA,LA HUACA,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
030208,APURIMAC,ANDAHUAYLAS,PACOBAMBA,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
200410,PIURA,MORROPON,YAMANGO,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
090302,HUANCAVELICA,ANGARAES,ANCHONGA,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
210807,PUNO,MELGAR,ORURILLO,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
210805,PUNO,MELGAR,MACARI,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
160104,LORETO,MAYNAS,INDIANA,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
160106,LORETO,MAYNAS,MAZAN,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
190106,PASCO,PASCO,PALLANCHACRA,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
170201,MADRE DE DIOS,MANU,MANU,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
140118,LAMBAYEQUE,CHICLAYO,POMALCA,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
210112,PUNO,PUNO,PLATERIA,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
200702,PIURA,TALARA,EL ALTO,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
160702,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
060408,CAJAMARCA,CHOTA,CONCHAN,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
200404,PIURA,MORROPON,LA MATANZA,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
060309,CAJAMARCA,CELENDIN,SOROCHUCO,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.0,0.09586688782570908,High availability,529,15
